cluster;img;category_llava_next;inference_time
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1410_54035835669__b.jpg;Not valid;0.6287596225738525
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1410_54035953235__b.jpg;Not valid;0.6283419132232666
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1410_54035955785__b.jpg;Not valid;0.6248669624328613
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1410_54035955865__b.jpg;Not valid;0.6253280639648438
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1411_53702371699__b.jpg;Not valid;0.7169981002807617
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1411_53738692562__b.jpg;Not valid;0.6167054176330566
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1417_54035504481__b.jpg;Not valid;0.6264386177062988
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1417_54035833209__b.jpg;Not valid;0.6289300918579102
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1507_53696340900__b.jpg;Not valid;0.7182807922363281
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1507_53705232663__b.jpg;Not valid;0.6931066513061523
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53738693422__b.jpg;Not valid;0.6299755573272705
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53740033145__b.jpg;Not valid;0.6254539489746094
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53740033870__b.jpg;Not valid;0.6268556118011475
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53801354268__b.jpg;Not valid;0.7163488864898682
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53801544035__b.jpg;Not valid;0.7144150733947754
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1508_53801544080__b.jpg;Not valid;0.7166337966918945
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54034637577__b.jpg;Not valid;0.6265571117401123
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54034637597__b.jpg;Not valid;0.6264743804931641
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035504201__b.jpg;Not valid;0.6256852149963379
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035504211__b.jpg;Not valid;0.6267695426940918
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035504321__b.jpg;Not valid;0.6257185935974121
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035755778__b.jpg;Not valid;0.6263582706451416
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035833039__b.jpg;Not valid;0.6241366863250732
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035835539__b.jpg;Not valid;0.6246945858001709
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035955605__b.jpg;Not valid;0.6249849796295166
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1514_54035955645__b.jpg;Not valid;0.626488208770752
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1611_54034640257__b.jpg;Not valid;0.6258270740509033
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_1611_54035953225__b.jpg;Not valid;0.6257247924804688
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_438_53798312607__b.jpg;Not valid;0.714346170425415
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_4810_53964163323__b.jpg;Not valid;0.7154757976531982
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_4810_53964370215__b.jpg;Not valid;0.7158927917480469
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_4810_53964370275__b.jpg;Not valid;0.7186272144317627
79;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/79/snev_NA_4810_53964370290__b.jpg;Not valid;0.7233142852783203
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53737560422__b.jpg;Not valid;0.720322847366333
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738491086__b.jpg;Not valid;0.7234997749328613
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738491246__b.jpg;Not valid;0.7166943550109863
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738684043__b.jpg;Not valid;0.7196025848388672
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738820204__b.jpg;Not valid;0.7188060283660889
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738821644__b.jpg;Not valid;0.7169852256774902
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738905200__b.jpg;Not valid;0.8409130573272705
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738906015__b.jpg;Not valid;0.7220041751861572
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_11245_53738906165__b.jpg;Not valid;0.7278075218200684
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1311_53729723141__b.jpg;Not valid;0.6263797283172607
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1311_53729723161__b.jpg;Not valid;0.6317574977874756
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1312_53699316497__b.jpg;Not valid;0.6444635391235352
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1312_53801324501__b.jpg;Not valid;0.7200710773468018
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1312_53801563463__b.jpg;Not valid;0.7209458351135254
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1313_53699679226__b.jpg;Not valid;0.6454827785491943
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1315_53785696427__b.jpg;Not valid;0.6969332695007324
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1317_53702506400__b.jpg;Not valid;0.7182364463806152
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1410_53437430632__b.jpg;Not valid;0.6971118450164795
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1410_53612445522__b.jpg;Not valid;0.7079734802246094
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1410_53775220699__b.jpg;Not valid;0.7200281620025635
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1417_54035836104__b.jpg;Not valid;0.6257805824279785
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1507_53595663869__b.jpg;Heritage and culture;0.7629401683807373
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1507_53595663939__b.jpg;Not valid;0.7204189300537109
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1507_53595796105__b.jpg;Not valid;0.7177450656890869
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1507_53739949859__b.jpg;Not valid;0.6310853958129883
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1507_53984968068__b.jpg;Heritage and culture;0.690018892288208
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53686685327__b.jpg;Knowledge;0.6304750442504883
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53686685427__b.jpg;Not valid;0.628166675567627
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53686685452__b.jpg;Not valid;0.6278746128082275
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53686685472__b.jpg;Not valid;0.6273343563079834
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687557991__b.jpg;Not valid;0.6286313533782959
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687558021__b.jpg;Not valid;0.6269502639770508
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687558036__b.jpg;Not valid;0.6274192333221436
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687558041__b.jpg;Not valid;0.626765251159668
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687558151__b.jpg;Not valid;0.628645658493042
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687778633__b.jpg;Not valid;0.6278307437896729
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_53687778753__b.jpg;Not valid;0.630157470703125
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_54034640667__b.jpg;Not valid;0.6258370876312256
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_54035836119__b.jpg;Not valid;0.6263458728790283
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_54035836154__b.jpg;Not valid;0.6260931491851807
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1514_54035836249__b.jpg;Not valid;0.627227783203125
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1676_53696098983__b.jpg;Not valid;0.7188951969146729
80;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/80/snev_NA_1917_53558280425__b.jpg;Not valid;0.7081081867218018
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5507_53591344001__b.jpg;Not valid;0.7188801765441895
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5507_53631867663__b.jpg;Not valid;0.7250621318817139
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53631253359__b.jpg;Not valid;0.7257044315338135
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53631253364__b.jpg;Not valid;0.7230358123779297
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53659586596__b.jpg;Not valid;0.716350793838501
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53659946544__b.jpg;Not valid;0.7161130905151367
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53661633426__b.jpg;Not valid;0.7135281562805176
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53698687447__b.jpg;Not valid;0.7161045074462891
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53704781713__b.jpg;Not valid;0.7170619964599609
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53724758461__b.jpg;Not valid;0.7200582027435303
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53815849852__b.jpg;Not valid;0.7225298881530762
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53875590613__b.jpg;Not valid;0.7261128425598145
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53881013172__b.jpg;Not valid;0.7266044616699219
81;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/81/snev_NA_5603_53900938023__b.jpg;Not valid;0.7259085178375244
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53473505790__b.jpg;Heritage and culture;0.7536289691925049
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53539636982__b.jpg;Heritage and culture;0.7722227573394775
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53539636997__b.jpg;Heritage and culture;0.7842683792114258
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53540698243__b.jpg;Heritage and culture;0.770256757736206
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53540943730__b.jpg;Heritage and culture;0.7709956169128418
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53546080856__b.jpg;Heritage and culture;0.7233123779296875
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53546386349__b.jpg;Heritage and culture;0.6751480102539062
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53558537286__b.jpg;Heritage and culture;0.7238833904266357
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53576927112__b.jpg;Heritage and culture;0.7522108554840088
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53633698761__b.jpg;Heritage and culture;0.6832287311553955
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53633703476__b.jpg;Heritage and culture;0.7500197887420654
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53633703626__b.jpg;Heritage and culture;0.8166248798370361
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53651314333__b.jpg;Heritage and culture;0.7509152889251709
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53695027732__b.jpg;Not valid;0.7207345962524414
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53702505595__b.jpg;Heritage and culture;0.7727115154266357
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53753394048__b.jpg;Heritage and culture;0.7533025741577148
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53794932706__b.jpg;Heritage and culture;0.723294734954834
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53801120636__b.jpg;Heritage and culture;0.7713871002197266
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53801449319__b.jpg;Heritage and culture;0.7715928554534912
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53855740669__b.jpg;Heritage and culture;0.7710094451904297
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53878969392__b.jpg;Heritage and culture;0.7698466777801514
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53880108873__b.jpg;Heritage and culture;0.7742733955383301
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53887581377__b.jpg;Heritage and culture;0.7618567943572998
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53905442001__b.jpg;Heritage and culture;0.780040979385376
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53905647918__b.jpg;Heritage and culture;0.7738490104675293
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53940059661__b.jpg;Heritage and culture;0.6995007991790771
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53940311193__b.jpg;Heritage and culture;0.6960372924804688
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53940311308__b.jpg;Heritage and culture;0.6998488903045654
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53940391819__b.jpg;Heritage and culture;0.6976618766784668
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_53984703381__b.jpg;Heritage and culture;0.7501773834228516
82;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/82/snev_NA_1507_54040942632__b.jpg;Heritage and culture;0.6892340183258057
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1317_53702275893__b.jpg;Not valid;0.7251052856445312
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1317_53702481145__b.jpg;Not valid;0.7219052314758301
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53701096098__b.jpg;Not valid;0.6494264602661133
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53701162847__b.jpg;Not valid;0.7252993583679199
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53701473279__b.jpg;Not valid;0.724536657333374
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53701954711__b.jpg;Spiritual or symbolic and related connotations;1.0636069774627686
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53702142473__b.jpg;Spiritual or symbolic and related connotations;1.0668244361877441
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53702271143__b.jpg;Commerce facilities;0.7293694019317627
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53702505645__b.jpg;Not valid;0.7265679836273193
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53782666901__b.jpg;Not valid;0.723686695098877
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53795244359__b.jpg;Not valid;0.7128114700317383
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53838823382__b.jpg;Commerce facilities;0.6556737422943115
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53877457066__b.jpg;Not valid;0.6767749786376953
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53984966333__b.jpg;Not valid;0.6602673530578613
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1410_53991388336__b.jpg;Not valid;0.7121517658233643
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1411_53554945190__b.jpg;Not valid;0.7083611488342285
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1411_53951495346__b.jpg;Commerce facilities;0.6256136894226074
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1506_53738692617__b.jpg;Not valid;0.6368253231048584
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1507_53695034117__b.jpg;Spiritual or symbolic and related connotations;1.0626966953277588
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1507_53755956027__b.jpg;Not valid;0.7213530540466309
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_1917_53984971743__b.jpg;Not valid;0.6506433486938477
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_2993_53710284871__b.jpg;Heritage and culture;0.726193904876709
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_2993_53710494303__b.jpg;Accommodation;0.7445206642150879
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_3473_53715649484__b.jpg;Commerce facilities;0.6733758449554443
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_3474_53741166724__b.jpg;Commerce facilities;0.7041478157043457
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_3474_53742902571__b.jpg;Heritage and culture;0.7527446746826172
83;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/83/snev_NA_4340_53635461128__b.jpg;Not valid;0.7027249336242676
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_1331_53852480725__b.jpg;Animals;0.703500509262085
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_3262_53841207144__b.jpg;Not valid;0.8462378978729248
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_3360_53834821968__b.jpg;Not valid;0.7959616184234619
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5507_53698111173__b.jpg;Not valid;0.7354118824005127
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5507_53777057918__b.jpg;Not valid;0.7213394641876221
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_53620805883__b.jpg;Not valid;0.7226872444152832
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_53727209189__b.jpg;Not valid;0.7194726467132568
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_53914598992__b.jpg;Not valid;0.7211835384368896
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_53915737903__b.jpg;Not valid;0.7217018604278564
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_54032955053__b.jpg;Not valid;0.7210531234741211
84;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/84/snev_NA_5603_54048936536__b.jpg;Not valid;0.7219479084014893
85;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/85/snev_NA_11245_53944432745__b.jpg;Spiritual or symbolic and related connotations;1.0390973091125488
85;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/85/snev_NA_1410_31082460048__b.jpg;Heritage and culture;0.8146786689758301
85;/mnt/homeGPU/dlopez/llava_inference/cluster_images/experiment_5/index_0_silhouette_0.722/85/snev_NA_1410_44235185084__b.jpg;Heritage and culture;0.7498233318328857
